NAME,Crop,Year,AW,Total_Land ,TW
Sierra,Alfalfa,2004,3.25,2703,8779.935436
Sierra,Alfalfa,2005,2.84,2703,7678.927601
Sierra,Alfalfa,2006,3.61,2703,9769.772369
Sierra,Alfalfa,2007,3.64,2703,9834.566822
San Luis Obispo,Alfalfa,2010,5.36,2690,14412.65949
Trinity,Alfalfa,2010,2.89,2673,7730.073343
Mono,Alfalfa,2013,3.31,2663,8814.53
Tehama,Alfalfa,2015,4.17,2579,10754.43
Ventura,Alfalfa,2010,5.8,2560,14854.98999
Tehama,Alfalfa,2012,3.72,2557,9512.04
San Luis Obispo,Alfalfa,2015,4.86,2540,12344.4
San Luis Obispo,Alfalfa,2014,6.24,2520,15724.8
Sierra,Alfalfa,1999,3.02,2500,7559.970015
Santa Barbara,Alfalfa,1998,3.48,2460,8567.647059
Santa Barbara,Alfalfa,2000,5.05,2460,12431.96078
Santa Barbara,Alfalfa,1999,3.9,2440,9516.705882
Tehama,Alfalfa,2013,3.88,2384,9249.92
Tehama,Alfalfa,2008,4.94,2334,11529.6189
San Luis Obispo,Alfalfa,2011,3.91,2330,9110.3
Tehama,Alfalfa,2006,3.81,2313,8821.07686
Santa Barbara,Alfalfa,2002,6.25,2300,14375.40375
Santa Barbara,Alfalfa,2001,4.77,2280,10871.64706
San Luis Obispo,Alfalfa,2008,5.69,2240,12749.12958
Santa Barbara,Alfalfa,2003,5.34,2230,11906.18749
Santa Barbara,Alfalfa,2007,6.38,2200,14041.63156
Tulare,Alfalfa,2010,5.13,2200,11276.15429
Santa Barbara,Alfalfa,2005,5.3,2190,11611.49004
Santa Barbara,Alfalfa,2006,5.47,2170,11872.76105
Santa Barbara,Alfalfa,2004,6.18,2160,13341.71981
Shasta,Alfalfa,2008,3.18,2119,6731.137996
Mono,Alfalfa,2014,3.27,2115,6916.05
Tehama,Alfalfa,2007,4.67,2089,9760.034817
Kern,Alfalfa,2012,6.42,2080,13353.6
Butte,Alfalfa,2002,4.47,2060,9199.157599
Tehama,Alfalfa,2011,3.12417153996101,2052,6410.8
Kern,Alfalfa,2013,5.71,2040,11648.4
Kern,Alfalfa,2014,8.85,2000,17700
Sierra,Alfalfa,2002,3.48,1971,6868.066719
Kern,Alfalfa,2011,5.66,1960,11093.6
Butte,Alfalfa,2003,3.92,1950,7638.651808
Madera,Alfalfa,2009,5.35,1900,10166.17069
Santa Barbara,Alfalfa,2008,5.85,1660,9703.16509
San Diego,Alfalfa,2010,5.68,1630,9258.4
Sierra,Alfalfa,2001,3.62,1600,5797.101449
Santa Barbara,Alfalfa,2011,4.07,1560,6349.2
San Benito,Alfalfa,1998,2.2,1500,3297.064579
Santa Barbara,Alfalfa,2013,8.94,1500,13410
Sierra,Alfalfa,2000,3.04,1500,4565.217391
Santa Barbara,Alfalfa,2012,4.21,1480,6230.8
Del Norte,Alfalfa,2014,2.57,1469,3775.33
Del Norte,Alfalfa,2015,2.79,1469,4098.51
Santa Barbara,Alfalfa,2014,6.3,1420,8946
Tuolumne,Alfalfa,2010,0,1420,0
Monterey,Alfalfa,2004,4.38,1400,6129.390476
Santa Barbara,Alfalfa,2015,4.82,1400,6748
Tulare,Alfalfa,2009,5.79,1400,8111.25413
Butte,Alfalfa,2006,3.85,1308,5033.869313
Kern,Alfalfa,2015,6.39,1300,8307
San Benito,Alfalfa,1999,3.17,1300,4122.896282
Tehama,Alfalfa,2014,3.94,1284,5058.96
Butte,Alfalfa,2005,3.81,1268,4832.323449
Monterey,Alfalfa,1998,3.23,1200,3871.428571
Monterey,Alfalfa,1999,4.44,1200,5328.571429
San Benito,Alfalfa,2000,3.29,1200,3945.205479
Santa Clara,Alfalfa,2009,3.14,1160,3642.856519
Sierra,Alfalfa,2015,1.98,1159,2294.82
Butte,Alfalfa,2015,4.22,1155,4874.1
Butte,Alfalfa,2008,4.93,1153,5690.005002
Monterey,Alfalfa,2006,3.33,1100,3666.738895
Butte,Alfalfa,2007,4.72,1077,5081.596368
Sierra,Alfalfa,2011,2.125,1058,2248.25
Sierra,Alfalfa,2012,2.51,1058,2655.58
Sierra,Alfalfa,2013,2.53,1058,2676.74
Sierra,Alfalfa,2014,2.61,1058,2761.38
Alameda,Alfalfa,2010,5.57,1018,5666.605494
Butte,Alfalfa,2009,4.48,1014,4538.987222
Monterey,Alfalfa,2005,3.32,1000,3316.720952
San Benito,Alfalfa,2010,2.51,1000,2510.410959
Sierra,Alfalfa,1998,2.46,1000,2463.768116
Alameda,Alfalfa,2012,3.44,789,2714.16
Yuba,Alfalfa,2015,4.03,773,3115.19
Alameda,Alfalfa,2002,5.94,767,4553.326702
Alameda,Alfalfa,2004,5.97,730,4361.113399
Butte,Alfalfa,2010,3.15,725,2284.896524
Alameda,Alfalfa,2011,3.15,704,2217.6
Yuba,Alfalfa,1999,5.15,700,3602.941176
Alameda,Alfalfa,2003,5.65,682,3855.733935
Yuba,Alfalfa,2014,3.98,678,2698.44
Alameda,Alfalfa,2007,6.45,645,4160.016007
Amador,Alfalfa,2015,4.57,614,2805.98
Santa Clara,Alfalfa,2013,3.38,614,2075.32
Humboldt,Alfalfa,2001,1.48,600,887.4883411
Monterey,Alfalfa,2000,4.02,600,2414.285714
Santa Clara,Alfalfa,1998,2.87,600,1719.512195
Humboldt,Alfalfa,2003,1.69,589,998.1781007
Santa Clara,Alfalfa,2007,3.54,583,2061.12622
Ventura,Alfalfa,1999,4.1,570,2334.666667
Yuba,Alfalfa,2013,3.95,565,2231.75
Santa Clara,Alfalfa,2006,2.57,564,1447.359548
Santa Clara,Alfalfa,2008,3.37,556,1872.682606
Santa Clara,Alfalfa,2014,3.42,554,1894.68
Ventura,Alfalfa,2002,6.32,550,3478.343571
Ventura,Alfalfa,2003,5.49,550,3020.737186
Ventura,Alfalfa,2008,5.95,550,3274.902444
Ventura,Alfalfa,2009,6.42,550,3533.669262
Ventura,Alfalfa,2006,5.59,540,3019.162405
Ventura,Alfalfa,2007,6.3,540,3401.504521
Humboldt,Alfalfa,2002,1.75,539,940.8703581
Humboldt,Alfalfa,2004,2,539,1078.551937
Humboldt,Alfalfa,2005,0.94,539,504.1669586
Amador,Alfalfa,2002,4.38,534,2341.414373
Ventura,Alfalfa,2004,6.16,530,3266.350119
Ventura,Alfalfa,2005,5.51,530,2921.192819
Alameda,Alfalfa,2013,3.75,529,1983.75
Alameda,Alfalfa,2014,3.83,524,2006.92
Yuba,Alfalfa,2009,4.93,521,2567.533971
Ventura,Alfalfa,2011,3.87,510,1973.7
Amador,Alfalfa,2003,4.18,506,2114.493333
Butte,Alfalfa,2014,4.14,502,2078.28
Amador,Alfalfa,2001,4.64,500,2318.84058
Humboldt,Alfalfa,1998,1.02,500,509.5890411
Humboldt,Alfalfa,1999,1.54,500,769.2307692
Humboldt,Alfalfa,2000,1.65,500,825.0555967
Monterey,Alfalfa,2001,4.2,500,2100
Yuba,Alfalfa,1998,3.68,500,1838.235294
Yuba,Alfalfa,2001,5.29,500,2647.058824
Ventura,Alfalfa,2012,4.44,490,2175.6
Santa Clara,Alfalfa,2015,3.08,487,1499.96
Yuba,Alfalfa,2012,3.67,487,1787.29
Amador,Alfalfa,2004,4.92,479,2357.651884
Butte,Alfalfa,2004,5.1,479,2443.141204
Alameda,Alfalfa,2008,6.56,470,3084.650761
Amador,Alfalfa,2006,3.92,470,1841.786957
Santa Clara,Alfalfa,2010,2.55,470,1198.347894
Amador,Alfalfa,2005,3.41,456,1553.241739
Amador,Alfalfa,2014,4.28,451,1930.28
Ventura,Alfalfa,1998,3.87,450,1740
Ventura,Alfalfa,2000,5.45,450,2452
Ventura,Alfalfa,2001,5.16,450,2320
Amador,Alfalfa,2009,4.2,444,1866.408696
Amador,Alfalfa,1998,3.19,400,1275.362319
Amador,Alfalfa,1999,4.35,400,1739.130435
Amador,Alfalfa,2000,4.35,400,1739.130435
San Benito,Alfalfa,2001,3.42,400,1369.863014
San Benito,Alfalfa,2002,3.36,400,1342.774962
San Benito,Alfalfa,2003,2.99,400,1196.821918
San Benito,Alfalfa,2005,2.58,400,1030.716537
Santa Clara,Alfalfa,1999,3.29,400,1317.073171
Santa Clara,Alfalfa,2000,3.38,400,1353.658537
Santa Clara,Alfalfa,2001,3.35,400,1341.463415
Yuba,Alfalfa,2000,4.85,400,1941.176471
Santa Clara,Alfalfa,2012,3.08,389,1198.12
Amador,Alfalfa,2012,3.92,384,1505.28
Yuba,Alfalfa,2011,3.04,380,1155.2
Alameda,Alfalfa,2006,5.31,370,1965.527225
Amador,Alfalfa,2007,4.51,370,1667.091304
Amador,Alfalfa,2010,3.51,359,1260.61029
Alameda,Alfalfa,2015,3.82,355,1356.1
Santa Clara,Alfalfa,2011,3.15,353,1111.95
Santa Clara,Alfalfa,2005,3,351,1052.450884
Placer,Alfalfa,2008,5.46,350,1909.867647
Placer,Alfalfa,2010,5,350,1751.132353
Santa Clara,Alfalfa,2002,3.33,347,1155.673902
Ventura,Alfalfa,2013,7.91,340,2689.4
Yuba,Alfalfa,2003,4.66,328,1529.155294
Ventura,Alfalfa,2015,4.71,320,1507.2
Ventura,Alfalfa,2014,6.21,310,1925.1
Santa Clara,Alfalfa,2003,3.34,308,1028.252683
Lake,Alfalfa,1998,2.93,300,878.4810127
Lake,Alfalfa,1999,3.81,300,1141.583055
Monterey,Alfalfa,2002,4.47,300,1342.348869
Monterey,Alfalfa,2007,4.21,300,1262.68
Monterey,Alfalfa,2010,3.56,300,1068.177576
San Benito,Alfalfa,2004,3.13,300,939.369863
Amador,Alfalfa,2013,4.2,299,1255.8
Mendocino,Alfalfa,2011,2.75,296,814
Mendocino,Alfalfa,2012,2.69,296,796.24
Mendocino,Alfalfa,2013,3.09,296,914.64
Mendocino,Alfalfa,2014,3.47,296,1027.12
Mendocino,Alfalfa,2015,3.41,296,1009.36
Santa Clara,Alfalfa,2004,3.86,285,1101.040765
Amador,Alfalfa,2008,4.84,282,1365.206957
Amador,Alfalfa,2011,3.33,282,939.06
Alpine,Alfalfa,2014,2.94,281,826.14
Alpine,Alfalfa,2015,2.88,281,809.28
San Mateo,Alfalfa,2010,0,269,0
Humboldt,Alfalfa,2011,2.59984732824427,262,681.16
Humboldt,Alfalfa,2012,2.67,262,699.54
Humboldt,Alfalfa,2013,2.94,262,770.28
Humboldt,Alfalfa,2014,3.49,262,914.38
Humboldt,Alfalfa,2015,3.29,262,861.98
Yuba,Alfalfa,2002,4.89,256,1251.877647
Alameda,Alfalfa,2009,5.46,246,1343.21121
Placer,Alfalfa,2011,3.52,238,837.76
Placer,Alfalfa,2012,4.34,238,1032.92
Placer,Alfalfa,2013,4.13,238,982.94
Placer,Alfalfa,2014,4.48,238,1066.24
Placer,Alfalfa,2015,4.43,238,1054.34
Yuba,Alfalfa,2004,5.35,227,1214.383235
Alpine,Alfalfa,2013,3.08,224,689.92
Alameda,Alfalfa,2000,5.59,200,1117.647059
Alameda,Alfalfa,2001,6.03,200,1205.882353
Alpine,Alfalfa,1998,3.97,200,793.1034483
Alpine,Alfalfa,1999,4.14,200,827.5862069
Alpine,Alfalfa,2000,4.83,200,965.5172414
Alpine,Alfalfa,2001,4.66,200,931.0344828
Humboldt,Alfalfa,2008,1.65,200,329.2368556
Humboldt,Alfalfa,2009,1.57,200,314.735553
Humboldt,Alfalfa,2010,0.72,200,144.8086372
Mendocino,Alfalfa,1998,3.23,200,646.1538462
Mendocino,Alfalfa,1999,4.31,200,861.5384615
Mendocino,Alfalfa,2000,4.15,200,830.7692308
Mendocino,Alfalfa,2001,4.31,200,861.5384615
Mendocino,Alfalfa,2002,4.73,200,946.396665
Mendocino,Alfalfa,2003,3.9,200,780.4131464
Mendocino,Alfalfa,2004,4.9,200,980.9025558
Mendocino,Alfalfa,2005,3.01,200,601.0965409
Monterey,Alfalfa,2008,0,200,0
Monterey,Alfalfa,2011,2.31,200,462
Monterey,Alfalfa,2015,3.83,200,766
San Benito,Alfalfa,2006,2.5,200,500.6437474
San Benito,Alfalfa,2007,3.43,200,686.2739726
San Benito,Alfalfa,2008,0,200,0
San Benito,Alfalfa,2011,3.15,200,630
San Benito,Alfalfa,2012,3.46,200,692
San Benito,Alfalfa,2013,3.85,200,770
San Benito,Alfalfa,2014,4,200,800
San Benito,Alfalfa,2015,3.86,200,772
Humboldt,Alfalfa,2007,1.65,190,313.6663172
Humboldt,Alfalfa,2006,1.56,173,269.3837205
Alpine,Alfalfa,2012,2.91,168,488.88
Alpine,Alfalfa,2002,4.78,156,746.0027586
Alpine,Alfalfa,2003,4.41,156,688.0517331
Alpine,Alfalfa,2004,4.62,156,720.72
Alpine,Alfalfa,2005,4.04,156,630.9124138
Alpine,Alfalfa,2006,3.91,156,610.0406897
Alpine,Alfalfa,2007,4.48,156,698.7993103
Alpine,Alfalfa,2008,4.23,156,660.6062069
Alpine,Alfalfa,2009,4.31,156,671.8489655
Alpine,Alfalfa,2010,3.98,156,620.7993103
Alpine,Alfalfa,2011,2.3,137,315.1
San Diego,Alfalfa,2009,5.79,120,695.3961556
Sonoma,Alfalfa,2002,3.94,119,468.4201538
Yuba,Alfalfa,2005,4.42,112,494.6872519
Lake,Alfalfa,2014,3.61,109,393.49
Lake,Alfalfa,2009,4.58,106,485.230059
Alameda,Alfalfa,1998,4.12,100,411.7647059
Alameda,Alfalfa,1999,5.44,100,544.1176471
Lake,Alfalfa,2000,4.12,100,411.7647059
Monterey,Alfalfa,2003,3.94,100,393.7733333
Monterey,Alfalfa,2012,5.67,100,567
Monterey,Alfalfa,2013,5.18,100,518
Monterey,Alfalfa,2014,4.58,100,458
Placer,Alfalfa,2001,5.44,100,544.1176471
San Diego,Alfalfa,1998,3.57,100,357.1428571
San Diego,Alfalfa,1999,3.86,100,385.7142857
San Diego,Alfalfa,2000,5.14,100,514.2857143
San Diego,Alfalfa,2001,4.57,100,457.1428571
San Diego,Alfalfa,2002,5.83,100,583.203125
San Diego,Alfalfa,2003,4.64,100,464.2444132
Sonoma,Alfalfa,1998,3.08,100,307.6923077
Sonoma,Alfalfa,2000,3.54,100,353.8461538
Sonoma,Alfalfa,2001,4.62,100,461.5384615
Trinity,Alfalfa,1998,2.91,100,291.1392405
Trinity,Alfalfa,2000,3.51,100,350.6493506
Trinity,Alfalfa,2001,3.51,100,350.6493506
Lake,Alfalfa,2008,4.8,93,446.453913
Lake,Alfalfa,2010,4.62,84,388.2382609
Placer,Alfalfa,2002,5.33,76,405.1842918
Placer,Alfalfa,2003,4.95,76,376.2111765
Placer,Alfalfa,2004,5.48,76,416.3065157
Placer,Alfalfa,2005,4.64,76,352.7294118
Placer,Alfalfa,2006,4.84,76,368.0747059
Placer,Alfalfa,2007,5.95,76,452.4900721
Lake,Alfalfa,2006,3.66,73,267.2510133
Lake,Alfalfa,2007,4.57,73,333.4724638
Yuba,Alfalfa,2006,4.17,72,300.4941176
Yuba,Alfalfa,2007,5.6,72,403.0136745
Yuba,Alfalfa,2008,5.31,72,382.5423529
San Diego,Alfalfa,2004,5.55,60,332.803125
San Diego,Alfalfa,2005,4.68,60,281.034375
San Diego,Alfalfa,2006,5.95,60,357.2625
San Diego,Alfalfa,2007,6.51,60,390.778125
San Diego,Alfalfa,2008,5.72,60,343.453125
Mendocino,Alfalfa,2011,0.047241379310345,58,2.74
Mendocino,Alfalfa,2012,3.17,58,183.86
Mendocino,Alfalfa,2013,3.54,58,205.32
Mendocino,Alfalfa,2014,3.27,58,189.66
Mendocino,Alfalfa,2015,3.61,58,209.38
Trinity,Alfalfa,2002,3.88,48,186.4061538
Trinity,Alfalfa,2003,3.39,48,162.4885242
Lake,Alfalfa,2013,2.98,42,125.16
Calaveras,Alfalfa,2006,3.58,40,143.2661933
Calaveras,Alfalfa,2007,4.85,40,193.9594203
Calaveras,Alfalfa,2008,4.7,40,188.0637681
Calaveras,Alfalfa,2009,4.28,40,171.2985507
Calaveras,Alfalfa,2010,3.52,40,140.7768116
San Diego,Alfalfa,2011,2.73,40,109.2
Trinity,Alfalfa,2004,3.92,37,145.1538462
Trinity,Alfalfa,2005,2.43,37,89.79141026
Lake,Alfalfa,2004,4.65,32,148.6515942
Lake,Alfalfa,2005,3.11,32,99.38135962
Lake,Alfalfa,2002,4.63,31,143.5569565
Lake,Alfalfa,2003,3.69,31,114.4888406
San Diego,Alfalfa,2012,4.61,20,92.2
San Diego,Alfalfa,2013,0,20,0
San Diego,Alfalfa,2014,6.85,20,137
San Diego,Alfalfa,2015,4.84,20,96.8
Lake,Alfalfa,2012,3.01,19,57.19
Trinity,Alfalfa,2006,3.23,18,58.16946545
Trinity,Alfalfa,2007,3.77,18,67.88076923
Trinity,Alfalfa,2008,3.69,18,66.48230769
Napa,Alfalfa,2002,4.31,10,43.05
Napa,Alfalfa,2003,3.52,10,35.21029412
Napa,Alfalfa,2004,4.57,10,45.74705882
Napa,Alfalfa,2005,2.84,10,28.43653478
Napa,Alfalfa,2011,3.2,7,22.4
Napa,Alfalfa,2012,3.34,7,23.38
Napa,Alfalfa,2013,3.98,7,27.86
Napa,Alfalfa,2014,3.67,7,25.69
Napa,Alfalfa,2015,4.25,7,29.75
Calaveras,Alfalfa,2002,3.95,6,23.71130435
Calaveras,Alfalfa,2003,3.22,6,19.33217391
Calaveras,Alfalfa,2004,4,6,23.99217391
Calaveras,Alfalfa,2005,3.43,6,20.55130435
Calaveras,Alfalfa,1998,0,0,0
Calaveras,Alfalfa,1999,0,0,0
Calaveras,Alfalfa,2000,0,0,0
Calaveras,Alfalfa,2001,0,0,0
Calaveras,Alfalfa,2011,0,0,0
Calaveras,Alfalfa,2012,0,0,0
Calaveras,Alfalfa,2013,0,0,0
Calaveras,Alfalfa,2014,0,0,0
Calaveras,Alfalfa,2015,0,0,0
Del Norte,Alfalfa,1998,0,0,0
Del Norte,Alfalfa,1999,0,0,0
Del Norte,Alfalfa,2000,0,0,0
Del Norte,Alfalfa,2001,0,0,0
Del Norte,Alfalfa,2002,0,0,0
Del Norte,Alfalfa,2003,0,0,0
Del Norte,Alfalfa,2004,0,0,0
Del Norte,Alfalfa,2005,0,0,0
Del Norte,Alfalfa,2006,0,0,0
Del Norte,Alfalfa,2007,0,0,0
Del Norte,Alfalfa,2008,0,0,0
Del Norte,Alfalfa,2009,0,0,0
Del Norte,Alfalfa,2010,0,0,0
Del Norte,Alfalfa,2011,0,0,0
Del Norte,Alfalfa,2012,0,0,0
Del Norte,Alfalfa,2013,0,0,0
El Dorado,Alfalfa,1998,0,0,0
El Dorado,Alfalfa,1999,0,0,0
El Dorado,Alfalfa,2000,0,0,0
El Dorado,Alfalfa,2001,0,0,0
El Dorado,Alfalfa,2002,0,0,0
El Dorado,Alfalfa,2003,0,0,0
El Dorado,Alfalfa,2004,0,0,0
El Dorado,Alfalfa,2005,0,0,0
El Dorado,Alfalfa,2006,0,0,0
El Dorado,Alfalfa,2007,0,0,0
El Dorado,Alfalfa,2008,0,0,0
El Dorado,Alfalfa,2009,0,0,0
El Dorado,Alfalfa,2010,0,0,0
El Dorado,Alfalfa,2011,0,0,0
El Dorado,Alfalfa,2012,0,0,0
El Dorado,Alfalfa,2013,0,0,0
El Dorado,Alfalfa,2014,0,0,0
El Dorado,Alfalfa,2015,0,0,0
Lake,Alfalfa,2001,0,0,0
Lake,Alfalfa,2011,0,0,0
Lake,Alfalfa,2015,0,0,0
Los Angeles,Alfalfa,2009,7.36,0,0
Marin,Alfalfa,1998,0,0,0
Marin,Alfalfa,1999,0,0,0
Marin,Alfalfa,2000,0,0,0
Marin,Alfalfa,2001,0,0,0
Marin,Alfalfa,2002,0,0,0
Marin,Alfalfa,2003,0,0,0
Marin,Alfalfa,2004,0,0,0
Marin,Alfalfa,2005,0,0,0
Marin,Alfalfa,2006,0,0,0
Marin,Alfalfa,2007,0,0,0
Marin,Alfalfa,2008,0,0,0
Marin,Alfalfa,2009,0,0,0
Marin,Alfalfa,2010,0,0,0
Marin,Alfalfa,2011,0,0,0
Marin,Alfalfa,2012,0,0,0
Marin,Alfalfa,2013,0,0,0
Marin,Alfalfa,2014,0,0,0
Marin,Alfalfa,2015,0,0,0
Mariposa,Alfalfa,1998,0,0,0
Mariposa,Alfalfa,1999,0,0,0
Mariposa,Alfalfa,2000,0,0,0
Mariposa,Alfalfa,2001,0,0,0
Mariposa,Alfalfa,2002,0,0,0
Mariposa,Alfalfa,2003,0,0,0
Mariposa,Alfalfa,2004,0,0,0
Mariposa,Alfalfa,2005,0,0,0
Mariposa,Alfalfa,2006,0,0,0
Mariposa,Alfalfa,2007,0,0,0
Mariposa,Alfalfa,2008,0,0,0
Mariposa,Alfalfa,2009,0,0,0
Mariposa,Alfalfa,2010,0,0,0
Mariposa,Alfalfa,2011,0,0,0
Mariposa,Alfalfa,2012,0,0,0
Mariposa,Alfalfa,2013,0,0,0
Mariposa,Alfalfa,2014,0,0,0
Mariposa,Alfalfa,2015,0,0,0
Mendocino,Alfalfa,2006,0,0,0
Mendocino,Alfalfa,2007,0,0,0
Mendocino,Alfalfa,2008,0,0,0
Mendocino,Alfalfa,2009,0,0,0
Mendocino,Alfalfa,2010,0,0,0
Modoc,Alfalfa,2009,3.07,0,0
Mono,Alfalfa,2009,6.38,0,0
Mono,Alfalfa,2015,0,0,0
Monterey,Alfalfa,2009,4.22,0,0
Napa,Alfalfa,1998,0,0,0
Napa,Alfalfa,1999,0,0,0
Napa,Alfalfa,2000,0,0,0
Napa,Alfalfa,2001,0,0,0
Napa,Alfalfa,2006,0,0,0
Napa,Alfalfa,2007,0,0,0
Napa,Alfalfa,2008,0,0,0
Napa,Alfalfa,2009,0,0,0
Napa,Alfalfa,2010,0,0,0
Nevada,Alfalfa,1998,0,0,0
Nevada,Alfalfa,1999,0,0,0
Nevada,Alfalfa,2000,0,0,0
Nevada,Alfalfa,2001,0,0,0
Nevada,Alfalfa,2002,0,0,0
Nevada,Alfalfa,2003,0,0,0
Nevada,Alfalfa,2004,0,0,0
Nevada,Alfalfa,2005,0,0,0
Nevada,Alfalfa,2006,0,0,0
Nevada,Alfalfa,2007,0,0,0
Nevada,Alfalfa,2008,0,0,0
Nevada,Alfalfa,2009,0,0,0
Nevada,Alfalfa,2010,0,0,0
Nevada,Alfalfa,2011,0,0,0
Nevada,Alfalfa,2012,0,0,0
Nevada,Alfalfa,2013,0,0,0
Nevada,Alfalfa,2014,0,0,0
Nevada,Alfalfa,2015,0,0,0
Orange,Alfalfa,1998,0,0,0
Orange,Alfalfa,1999,0,0,0
Orange,Alfalfa,2000,0,0,0
Orange,Alfalfa,2001,0,0,0
Orange,Alfalfa,2002,0,0,0
Orange,Alfalfa,2003,0,0,0
Orange,Alfalfa,2004,0,0,0
Orange,Alfalfa,2005,0,0,0
Orange,Alfalfa,2006,0,0,0
Orange,Alfalfa,2007,0,0,0
Orange,Alfalfa,2008,0,0,0
Orange,Alfalfa,2009,0,0,0
Orange,Alfalfa,2010,0,0,0
Orange,Alfalfa,2011,0,0,0
Orange,Alfalfa,2012,0,0,0
Orange,Alfalfa,2013,6.33,0,0
Orange,Alfalfa,2014,0,0,0
Orange,Alfalfa,2015,0,0,0
Placer,Alfalfa,1998,0,0,0
Placer,Alfalfa,1999,0,0,0
Placer,Alfalfa,2000,0,0,0
Placer,Alfalfa,2009,5.09,0,0
Plumas,Alfalfa,2009,2.47,0,0
Riverside,Alfalfa,2009,7.55,0,0
San Bernardino,Alfalfa,2009,7.59,0,0
San Francisco,Alfalfa,1998,0,0,0
San Francisco,Alfalfa,1999,0,0,0
San Francisco,Alfalfa,2000,0,0,0
San Francisco,Alfalfa,2001,0,0,0
San Luis Obispo,Alfalfa,2009,6.01,0,0
San Mateo,Alfalfa,1998,0,0,0
San Mateo,Alfalfa,1999,0,0,0
San Mateo,Alfalfa,2000,0,0,0
San Mateo,Alfalfa,2001,0,0,0
San Mateo,Alfalfa,2002,0,0,0
San Mateo,Alfalfa,2003,0,0,0
San Mateo,Alfalfa,2004,0,0,0
San Mateo,Alfalfa,2005,0,0,0
San Mateo,Alfalfa,2006,0,0,0
San Mateo,Alfalfa,2007,0,0,0
San Mateo,Alfalfa,2008,0,0,0
San Mateo,Alfalfa,2009,0,0,0
San Mateo,Alfalfa,2011,0,0,0
San Mateo,Alfalfa,2012,0,0,0
San Mateo,Alfalfa,2013,0,0,0
San Mateo,Alfalfa,2014,0,0,0
San Mateo,Alfalfa,2015,0,0,0
Santa Barbara,Alfalfa,2009,6.11,0,0
Santa Cruz,Alfalfa,1998,0,0,0
Santa Cruz,Alfalfa,1999,0,0,0
Santa Cruz,Alfalfa,2000,0,0,0
Santa Cruz,Alfalfa,2001,0,0,0
Santa Cruz,Alfalfa,2002,0,0,0
Santa Cruz,Alfalfa,2003,0,0,0
Santa Cruz,Alfalfa,2004,0,0,0
Santa Cruz,Alfalfa,2005,0,0,0
Santa Cruz,Alfalfa,2006,0,0,0
Santa Cruz,Alfalfa,2007,0,0,0
Santa Cruz,Alfalfa,2008,0,0,0
Santa Cruz,Alfalfa,2009,0,0,0
Santa Cruz,Alfalfa,2011,0,0,0
Santa Cruz,Alfalfa,2012,0,0,0
Santa Cruz,Alfalfa,2013,0,0,0
Santa Cruz,Alfalfa,2014,0,0,0
Santa Cruz,Alfalfa,2015,0,0,0
Shasta,Alfalfa,2009,2.93,0,0
Sierra,Alfalfa,2009,3.15,0,0
Sierra,Alfalfa,2011,0,0,0
Sierra,Alfalfa,2012,0,0,0
Sierra,Alfalfa,2013,0,0,0
Sierra,Alfalfa,2014,0,0,0
Sierra,Alfalfa,2015,0,0,0
Siskiyou,Alfalfa,2009,3.01,0,0
Sonoma,Alfalfa,1999,0,0,0
Sonoma,Alfalfa,2003,0,0,0
Sonoma,Alfalfa,2004,0,0,0
Sonoma,Alfalfa,2005,0,0,0
Sonoma,Alfalfa,2006,0,0,0
Sonoma,Alfalfa,2007,0,0,0
Sonoma,Alfalfa,2008,0,0,0
Sonoma,Alfalfa,2009,0,0,0
Sonoma,Alfalfa,2011,0,0,0
Sonoma,Alfalfa,2012,0,0,0
Sonoma,Alfalfa,2013,0,0,0
Sonoma,Alfalfa,2014,0,0,0
Sonoma,Alfalfa,2015,0,0,0
Tehama,Alfalfa,2009,4.51,0,0
Trinity,Alfalfa,1999,0,0,0
Trinity,Alfalfa,2009,3.37,0,0
Trinity,Alfalfa,2011,0,0,0
Trinity,Alfalfa,2012,0,0,0
Trinity,Alfalfa,2013,0,0,0
Trinity,Alfalfa,2014,0,0,0
Trinity,Alfalfa,2015,0,0,0
Tuolumne,Alfalfa,1998,0,0,0
Tuolumne,Alfalfa,1999,0,0,0
Tuolumne,Alfalfa,2000,0,0,0
Tuolumne,Alfalfa,2001,0,0,0
Tuolumne,Alfalfa,2002,0,0,0
Tuolumne,Alfalfa,2003,0,0,0
Tuolumne,Alfalfa,2004,0,0,0
Tuolumne,Alfalfa,2005,0,0,0
Tuolumne,Alfalfa,2006,0,0,0
Tuolumne,Alfalfa,2007,0,0,0
Tuolumne,Alfalfa,2008,0,0,0
Tuolumne,Alfalfa,2009,0,0,0
Tuolumne,Alfalfa,2011,0,0,0
Tuolumne,Alfalfa,2012,0,0,0
Tuolumne,Alfalfa,2013,0,0,0
Tuolumne,Alfalfa,2014,0,0,0
Tuolumne,Alfalfa,2015,0,0,0
Kern,Almonds & Pistachios,2015,4.89,328700,1607343
Kern,Almonds & Pistachios,2014,4.98,310700,1547286
Fresno,Almonds & Pistachios,2015,4.97,262900,1306613
Kern,Almonds & Pistachios,2013,4.96,239700,1188912
Kern,Almonds & Pistachios,2012,4.52,235600,1064912
Fresno,Almonds & Pistachios,2014,5.09,231000,1175790
Kern,Almonds & Pistachios,2011,4.13,229100,946183
Kern,Almonds & Pistachios,2010,4.54,226100,1025676.524
Fresno,Almonds & Pistachios,2013,5.03,221600,1114648
